
2024/03/15 (06:01:15) | ===> btop++ v.1.3.2
2024/03/15 (06:01:15) | INFO: Logger set to DEBUG
2024/03/15 (06:01:15) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (06:01:15) | INFO: Running on /dev/pts/1
2024/03/15 (06:01:15) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (06:01:15) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (06:01:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (06:01:15) | DEBUG: Shared::init() : Initialized.
2024/03/15 (06:01:15) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (06:01:32) | INFO: Quitting! Runtime: 00:00:17

2024/03/15 (06:01:52) | ===> btop++ v.1.3.2
2024/03/15 (06:01:52) | INFO: Logger set to DEBUG
2024/03/15 (06:01:52) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (06:01:52) | INFO: Running on /dev/pts/0
2024/03/15 (06:01:52) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (06:01:52) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (06:01:52) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (06:01:52) | DEBUG: Shared::init() : Initialized.
2024/03/15 (06:01:52) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (06:02:26) | INFO: Quitting! Runtime: 00:00:34

2024/03/15 (06:08:18) | ===> btop++ v.1.3.2
2024/03/15 (06:08:18) | INFO: Logger set to DEBUG
2024/03/15 (06:08:18) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (06:08:18) | INFO: Running on /dev/pts/3
2024/03/15 (06:08:18) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (06:08:18) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (06:08:18) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (06:08:18) | DEBUG: Shared::init() : Initialized.
2024/03/15 (06:08:18) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (06:12:14) | INFO: Quitting! Runtime: 00:03:56

2024/03/15 (06:12:58) | ===> btop++ v.1.3.2
2024/03/15 (06:12:58) | INFO: Logger set to DEBUG
2024/03/15 (06:12:58) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (06:12:58) | INFO: Running on /dev/pts/0
2024/03/15 (06:12:58) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (06:12:58) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (06:12:58) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (06:12:58) | DEBUG: Shared::init() : Initialized.
2024/03/15 (06:12:58) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (06:14:43) | INFO: Quitting! Runtime: 00:01:45

2024/03/15 (06:22:34) | ===> btop++ v.1.3.2
2024/03/15 (06:22:34) | INFO: Logger set to DEBUG
2024/03/15 (06:22:34) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (06:22:34) | INFO: Running on /dev/pts/0
2024/03/15 (06:22:34) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (06:22:34) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (06:22:34) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (06:22:34) | DEBUG: Shared::init() : Initialized.
2024/03/15 (06:22:34) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (06:24:23) | INFO: Quitting! Runtime: 00:01:49

2024/03/15 (06:47:13) | ===> btop++ v.1.3.2
2024/03/15 (06:47:13) | INFO: Logger set to DEBUG
2024/03/15 (06:47:13) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (06:47:13) | INFO: Running on /dev/pts/2
2024/03/15 (06:47:13) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (06:47:13) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (06:47:13) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (06:47:13) | DEBUG: Shared::init() : Initialized.
2024/03/15 (06:47:13) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (07:14:31) | DEBUG: Writing new config file
2024/03/15 (07:14:31) | INFO: Quitting! Runtime: 00:27:18

2024/03/15 (07:45:01) | ===> btop++ v.1.3.2
2024/03/15 (07:45:01) | INFO: Logger set to DEBUG
2024/03/15 (07:45:01) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (07:45:01) | INFO: Running on /dev/pts/1
2024/03/15 (07:45:01) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (07:45:01) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (07:45:01) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (07:45:01) | DEBUG: Shared::init() : Initialized.
2024/03/15 (07:45:01) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (07:45:33) | INFO: Quitting! Runtime: 00:00:32

2024/03/15 (09:57:58) | ===> btop++ v.1.3.2
2024/03/15 (09:57:58) | INFO: Logger set to DEBUG
2024/03/15 (09:57:58) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (09:57:58) | INFO: Running on /dev/pts/0
2024/03/15 (09:57:58) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (09:57:58) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (09:57:58) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (09:57:58) | DEBUG: Shared::init() : Initialized.
2024/03/15 (09:57:58) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (09:59:50) | INFO: Quitting! Runtime: 00:01:52

2024/03/15 (10:38:42) | ===> btop++ v.1.3.2
2024/03/15 (10:38:42) | INFO: Logger set to DEBUG
2024/03/15 (10:38:42) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (10:38:42) | INFO: Running on /dev/pts/1
2024/03/15 (10:38:42) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (10:38:42) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (10:38:42) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (10:38:42) | DEBUG: Shared::init() : Initialized.
2024/03/15 (10:38:42) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (10:38:52) | INFO: Quitting! Runtime: 00:00:10

2024/03/15 (10:48:11) | ===> btop++ v.1.3.2
2024/03/15 (10:48:11) | INFO: Logger set to DEBUG
2024/03/15 (10:48:11) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (10:48:11) | INFO: Running on /dev/pts/0
2024/03/15 (10:48:11) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (10:48:11) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (10:48:11) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (10:48:11) | DEBUG: Shared::init() : Initialized.
2024/03/15 (10:48:11) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (10:52:13) | INFO: Quitting! Runtime: 00:04:02

2024/03/15 (22:30:14) | ===> btop++ v.1.3.2
2024/03/15 (22:30:14) | INFO: Logger set to DEBUG
2024/03/15 (22:30:15) | DEBUG: Setting LC_ALL=en_PH.UTF-8
2024/03/15 (22:30:15) | INFO: Running on /dev/pts/1
2024/03/15 (22:30:15) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (22:30:15) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (22:30:15) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (22:30:15) | DEBUG: Shared::init() : Initialized.
2024/03/15 (22:30:15) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (22:30:36) | INFO: Quitting! Runtime: 00:00:22

2024/03/16 (00:49:52) | ===> btop++ v.1.3.2
2024/03/16 (00:49:52) | INFO: Logger set to DEBUG
2024/03/16 (00:49:52) | WARNING: Failed to set locale en_PH.UTF-8 continuing anyway.
2024/03/16 (00:49:52) | INFO: Running on /dev/pts/3
2024/03/16 (00:49:52) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/16 (00:49:52) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/16 (00:49:52) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/16 (00:49:52) | DEBUG: Shared::init() : Initialized.
2024/03/16 (00:49:52) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/16 (01:10:02) | DEBUG: Writing new config file
2024/03/16 (01:10:02) | INFO: Quitting! Runtime: 00:20:10

2024/03/16 (03:57:10) | ===> btop++ v.1.3.2
2024/03/16 (03:57:10) | INFO: Logger set to DEBUG
2024/03/16 (03:57:10) | DEBUG: Setting LC_ALL=en_US.UTF-8
2024/03/16 (03:57:10) | INFO: Running on /dev/pts/0
2024/03/16 (03:57:10) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/16 (03:57:10) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/16 (03:57:10) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/16 (03:57:10) | DEBUG: Shared::init() : Initialized.
2024/03/16 (03:57:10) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/16 (03:57:21) | INFO: Quitting! Runtime: 00:00:11

2024/03/15 (20:34:44) | ===> btop++ v.1.3.2
2024/03/15 (20:34:44) | INFO: Logger set to DEBUG
2024/03/15 (20:34:44) | DEBUG: Using locale en_US.UTF-8
2024/03/15 (20:34:44) | INFO: Running on /dev/pts/0
2024/03/15 (20:34:44) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (20:34:44) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (20:34:44) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (20:34:44) | DEBUG: Shared::init() : Initialized.
2024/03/15 (20:34:44) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (20:35:53) | INFO: Quitting! Runtime: 00:01:10

2024/03/15 (21:42:11) | ===> btop++ v.1.3.2
2024/03/15 (21:42:11) | INFO: Logger set to DEBUG
2024/03/15 (21:42:11) | DEBUG: Using locale en_US.UTF-8
2024/03/15 (21:42:11) | INFO: Running on /dev/pts/2
2024/03/15 (21:42:11) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/15 (21:42:11) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/15 (21:42:11) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/15 (21:42:11) | DEBUG: Shared::init() : Initialized.
2024/03/15 (21:42:11) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/15 (21:44:16) | INFO: Quitting! Runtime: 00:02:05

2024/03/16 (01:45:47) | ===> btop++ v.1.3.2
2024/03/16 (01:45:47) | INFO: Logger set to DEBUG
2024/03/16 (01:45:47) | DEBUG: Using locale en_US.UTF-8
2024/03/16 (01:45:47) | INFO: Running on /dev/pts/0
2024/03/16 (01:45:47) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/16 (01:45:47) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/16 (01:45:47) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/16 (01:45:47) | DEBUG: Shared::init() : Initialized.
2024/03/16 (01:45:47) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme

2024/03/16 (15:38:50) | ===> btop++ v.1.3.2
2024/03/16 (15:38:50) | INFO: Logger set to DEBUG
2024/03/16 (15:38:50) | DEBUG: Using locale en_US.UTF-8
2024/03/16 (15:38:50) | INFO: Running on /dev/pts/0
2024/03/16 (15:38:50) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/16 (15:38:50) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/16 (15:38:50) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/16 (15:38:50) | DEBUG: Shared::init() : Initialized.
2024/03/16 (15:38:50) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/16 (15:38:59) | INFO: Quitting! Runtime: 00:00:09

2024/03/16 (21:48:36) | ===> btop++ v.1.3.2
2024/03/16 (21:48:36) | INFO: Logger set to DEBUG
2024/03/16 (21:48:36) | DEBUG: Using locale en_US.UTF-8
2024/03/16 (21:48:36) | INFO: Running on /dev/pts/1
2024/03/16 (21:48:36) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/16 (21:48:36) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/16 (21:48:36) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/16 (21:48:36) | DEBUG: Shared::init() : Initialized.
2024/03/16 (21:48:36) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/16 (21:49:05) | INFO: Quitting! Runtime: 00:00:29

2024/03/16 (22:50:21) | ===> btop++ v.1.3.2
2024/03/16 (22:50:21) | INFO: Logger set to DEBUG
2024/03/16 (22:50:21) | DEBUG: Using locale en_US.UTF-8
2024/03/16 (22:50:21) | INFO: Running on /dev/pts/1
2024/03/16 (22:50:21) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/16 (22:50:21) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/16 (22:50:21) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/16 (22:50:21) | DEBUG: Shared::init() : Initialized.
2024/03/16 (22:50:21) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/16 (22:50:22) | INFO: Quitting! Runtime: 00:00:01

2024/03/17 (15:40:32) | ===> btop++ v.1.3.2
2024/03/17 (15:40:32) | INFO: Logger set to DEBUG
2024/03/17 (15:40:32) | DEBUG: Using locale en_US.UTF-8
2024/03/17 (15:40:32) | INFO: Running on /dev/pts/0
2024/03/17 (15:40:32) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/17 (15:40:32) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/17 (15:40:32) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/17 (15:40:32) | DEBUG: Shared::init() : Initialized.
2024/03/17 (15:40:32) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/17 (15:40:57) | DEBUG: Loading theme file: /usr/share/btop/themes/onedark.theme
2024/03/17 (15:40:58) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/17 (15:40:58) | DEBUG: Loading theme file: /usr/share/btop/themes/onedark.theme
2024/03/17 (15:41:07) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/17 (15:41:07) | DEBUG: Loading theme file: /usr/share/btop/themes/onedark.theme
2024/03/17 (15:41:24) | DEBUG: Writing new config file
2024/03/17 (15:41:24) | INFO: Quitting! Runtime: 00:00:52

2024/03/17 (16:40:44) | ===> btop++ v.1.3.2
2024/03/17 (16:40:44) | INFO: Logger set to DEBUG
2024/03/17 (16:40:44) | DEBUG: Using locale en_US.UTF-8
2024/03/17 (16:40:44) | INFO: Running on /dev/pts/3
2024/03/17 (16:40:44) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/17 (16:40:44) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/17 (16:40:44) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/17 (16:40:44) | DEBUG: Shared::init() : Initialized.

2024/03/17 (18:29:43) | ===> btop++ v.1.3.2
2024/03/17 (18:29:43) | INFO: Logger set to DEBUG
2024/03/17 (18:29:43) | DEBUG: Using locale en_US.UTF-8
2024/03/17 (18:29:43) | INFO: Running on /dev/pts/3
2024/03/17 (18:29:43) | WARNING: No good candidate for cpu sensor found, using random from all found sensors.
2024/03/17 (18:29:43) | INFO: Failed to load libnvidia-ml.so, NVIDIA GPUs will not be detected: libnvidia-ml.so.1: cannot open shared object file: No such file or directory
2024/03/17 (18:29:43) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2024/03/17 (18:29:43) | DEBUG: Shared::init() : Initialized.
2024/03/17 (19:01:10) | DEBUG: Loading theme file: /usr/share/btop/themes/onedark.theme
2024/03/17 (19:01:20) | DEBUG: Loading theme file: /usr/share/btop/themes/ayu.theme
2024/03/17 (19:01:25) | DEBUG: Loading theme file: /usr/share/btop/themes/whiteout.theme
2024/03/17 (19:01:29) | DEBUG: Loading theme file: /usr/share/btop/themes/solarized_dark.theme
2024/03/17 (19:01:30) | DEBUG: Loading theme file: /usr/share/btop/themes/paper.theme
2024/03/17 (19:01:36) | DEBUG: Loading theme file: /usr/share/btop/themes/dusklight.theme
2024/03/17 (19:01:37) | DEBUG: Loading theme file: /usr/share/btop/themes/elementarish.theme
2024/03/17 (19:01:41) | DEBUG: Loading theme file: /usr/share/btop/themes/solarized_light.theme
2024/03/17 (19:01:44) | DEBUG: Loading theme file: /usr/share/btop/themes/tokyo-night.theme
2024/03/17 (19:01:57) | DEBUG: Loading theme file: /usr/share/btop/themes/night-owl.theme
2024/03/17 (19:02:01) | DEBUG: Loading theme file: /usr/share/btop/themes/flat-remix-light.theme
2024/03/17 (19:02:03) | DEBUG: Loading theme file: /usr/share/btop/themes/tokyo-storm.theme
2024/03/17 (19:02:06) | DEBUG: Loading theme file: /usr/share/btop/themes/kyli0x.theme
2024/03/17 (19:02:10) | DEBUG: Loading theme file: /usr/share/btop/themes/nord.theme
